,question_type,multiple_choice_answer,answers,image_id,answer_type,question_id,question,image,split
742,,,,187,,187000,How many animals are there?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x281 at 0x7F40B9F45550>,test
743,,,,187,,187001,Are there numbers on the sheep?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x281 at 0x7F409C9EF050>,test
744,,,,187,,187002,What kind of animal is it?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x281 at 0x7F40BABD7A50>,test
745,,,,187,,187003,Is this farm near a city?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x281 at 0x7F40BABD7F50>,test
746,,,,188,,188000,What is this controller used for?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9509CD0>,test
747,,,,188,,188001,What button is next to the power button?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409FBC2A10>,test
748,,,,188,,188002,How many controllers are in the picture?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409FBC2390>,test
749,,,,188,,188003,What word is on the bottom of the gray remote?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409E232210>,test
750,,,,188,,188004,How many remote controls are there?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40BAF3BC10>,test
751,,,,191,,191000,What is the company's website?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40BAF3B190>,test
752,,,,191,,191001,Is this plane landing or lifting off?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B8782310>,test
753,,,,191,,191002,What is coming out of the plane?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A55D3750>,test
754,,,,191,,191003,What is the emblem on the tail of the plane?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B87BD650>,test
755,,,,393408,,393408000,How many giraffes?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B8A3C850>,test
756,,,,393408,,393408001,Is she wearing a hat?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B87BD410>,test
757,,,,393408,,393408002,What is this person holding?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F408F362550>,test
758,,,,393408,,393408003,What is she feeding?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9CDCED0>,test
759,,,,393408,,393408004,What color is the fence behind the man?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B87B2B90>,test
760,,,,393408,,393408005,Are the people watching the giraffes?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B87B2A50>,test
761,,,,524481,,524481000,What kind of baseball is he hitting?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=318x500 at 0x7F40B9FC6090>,test
762,,,,524481,,524481001,What ethnicity is the boy?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=318x500 at 0x7F40BA2F0F10>,test
763,,,,524481,,524481002,What color is the ball?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=318x500 at 0x7F40A482D6D0>,test
764,,,,524482,,524482000,Are they trying to fit all the kids in one bus?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4D5FA10>,test
765,,,,524482,,524482001,Does this appear to be a heavy snow?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4E26310>,test
766,,,,524482,,524482002,Is it snowing in the picture?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4E26D50>,test
767,,,,524482,,524482003,Is the sidewalk safe to walk on?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F408E2F1E10>,test
768,,,,524482,,524482004,Are they getting on the bus?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F408E2F1690>,test
769,,,,502475,,502475000,What street is the cowboy riding down?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4D127D0>,test
770,,,,502475,,502475001,How many horses are there?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A47EF5D0>,test
771,,,,502475,,502475002,What color is this person's horse?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A489F510>,test
772,,,,502475,,502475003,Is it in texas?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A425EF90>,test
773,,,,131268,,131268000,How many animals are there?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F40BB9C6510>,test
774,,,,131268,,131268001,How many zebras are pictured?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F40A4C3E950>,test
775,,,,131268,,131268002,How many different animals do you see?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F40A488A090>,test
776,,,,131268,,131268003,What are these zebra doing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F409F8BAB10>,test
777,,,,131268,,131268004,Are these horses or zebra?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F40B853DA10>,test
778,,,,567394,,567394000,What animal does this depict?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B853DED0>,test
779,,,,567394,,567394001,Is this bear colored gray?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A538F210>,test
780,,,,567394,,567394002,Does the teddy have shoes on?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B853DF50>,test
781,,,,131105,,131105000,Is the game sold out?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B99BA490>,test
782,,,,131105,,131105001,Is someone up to bat?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40BA2D6810>,test
783,,,,131105,,131105002,Are the players in action?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40A53BAC10>,test
784,,,,131105,,131105003,Is there a large crowd?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40A53BAF90>,test
785,,,,131105,,131105004,What game is being played?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F409EE84690>,test
786,,,,131105,,131105005,What sport is shown?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40A4EDCA50>,test
787,,,,131105,,131105006,How many people are there?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F408C5A4350>,test
788,,,,131105,,131105007,What type of field is this?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B8756E90>,test
789,,,,131105,,131105008,What sport is this?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40A547D510>,test
790,,,,131105,,131105009,Is he up to the plate?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40BAC4E7D0>,test
791,,,,131105,,131105010,What game is being played here?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40A547DC90>,test
792,,,,131105,,131105011,Are the stands packed?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F409E064090>,test
793,,,,131105,,131105012,What game are they playing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40A57FDAD0>,test
794,,,,131105,,131105013,What sport are they playing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F409FCE7310>,test
795,,,,131105,,131105014,What game is this?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F408C14C4D0>,test
796,,,,131105,,131105015,Is this game being played on a hot day?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F408C14CAD0>,test
797,,,,131105,,131105016,Is  he playing baseball?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40A4D41190>,test
798,,,,131105,,131105017,What is he holding?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F409FAD8710>,test
799,,,,131105,,131105018,Is the player right handed?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40BB0DC950>,test
800,,,,131105,,131105019,What is the round white item flying through the air?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40BB0DC590>,test
801,,,,131105,,131105020,Where is this person going to run to?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40BAB3FCD0>,test
802,,,,131105,,131105021,What sport is being played here?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40BAB3FDD0>,test
803,,,,131105,,131105022,What sport is being played?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40BAB3F810>,test
804,,,,131105,,131105023,Is there any room for more spectators here?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40BABE6390>,test
805,,,,131105,,131105024,Is the man wearing a hat?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40BABE6A10>,test
806,,,,131105,,131105025,Is the stadium half full?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40A46872D0>,test
807,,,,131105,,131105026,Are the stands crowded?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40A4236E50>,test
808,,,,131105,,131105027,Is that a batter?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40A41A63D0>,test
809,,,,131105,,131105028,Is this a clay court?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B9A37710>,test
810,,,,130063,,130063000,How many days around the world?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=606x640 at 0x7F40A541B690>,test
811,,,,130063,,130063001,Did it take him more than two and a half years?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=606x640 at 0x7F40B9FEDE10>,test
812,,,,130063,,130063002,What did he ride around the world?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=606x640 at 0x7F40B9FED150>,test
813,,,,568012,,568012000,What is she leaning against?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x436 at 0x7F40BA0C10D0>,test
814,,,,568012,,568012001,What is woman's ethnicity?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x436 at 0x7F40A40BD290>,test
815,,,,568012,,568012002,What is the woman wearing on her left hand?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x436 at 0x7F40A47CB790>,test
816,,,,568012,,568012003,Is there anything inside?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x436 at 0x7F40B89333D0>,test
817,,,,202,,202000,What country's flag is in the background?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=425x640 at 0x7F409FC1AE90>,test
818,,,,202,,202001,How many men are on the podium?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=425x640 at 0x7F409EB98B90>,test
819,,,,202,,202002,What is the person talking into?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=425x640 at 0x7F409FD70D50>,test
820,,,,202,,202003,Is this an important person?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=425x640 at 0x7F40A55B8590>,test
821,,,,262348,,262348000,What is beside the donuts?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x360 at 0x7F40B9F38490>,test
822,,,,262348,,262348001,What color is the plate?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x360 at 0x7F40B9F38550>,test
823,,,,262348,,262348002,Are all donuts identical?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x360 at 0x7F40A47E93D0>,test
824,,,,262348,,262348003,Are all of the donuts alike?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x360 at 0x7F40A47E96D0>,test
825,,,,262348,,262348004,What is on the donuts?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x360 at 0x7F40A4F86490>,test
826,,,,262348,,262348005,What are the white pastries called?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x360 at 0x7F40A4D7FD90>,test
827,,,,262348,,262348006,Does these look yummy?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x360 at 0x7F40B9BFEC50>,test
828,,,,78568,,78568000,Is this indoors?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B96CD610>,test
829,,,,78568,,78568001,What kind of surface is the counter?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F408C8C3390>,test
830,,,,78568,,78568002,Is this someone's home or a restaurant?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B9468310>,test
831,,,,393425,,393425000,What color is the truck railing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40B9468910>,test
832,,,,393425,,393425001,What is the truck hauling?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40BA08BB10>,test
833,,,,393425,,393425002,What is the tag number?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40B9468790>,test
834,,,,212,,212000,What is the man on the skateboard doing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x384 at 0x7F40A4B145D0>,test
835,,,,212,,212001,What color are the leaves?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x384 at 0x7F40A4B141D0>,test
836,,,,212,,212002,Are the men shirtless?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x384 at 0x7F40A4181C90>,test
837,,,,131285,,131285000,How many animals are there?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F40A4181F50>,test
838,,,,131285,,131285001,How many giraffes are pictured?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F40A4DFFF50>,test
839,,,,131285,,131285002,Are these giraffes captives?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F40B9FFFB10>,test
840,,,,131285,,131285003,What are these giraffe doing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F40A4329290>,test
841,,,,131285,,131285004,Are there boulders next to the giraffe?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F40BA10AD90>,test
842,,,,393430,,393430000,What is written on the boats?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F40B9A62FD0>,test
843,,,,393430,,393430001,Is this a tropical beach?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F40A424B390>,test
844,,,,393430,,393430002,Are all the boats in the water?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F40A4290550>,test
845,,,,393431,,393431000,Is it rush hour?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B9959D90>,test
846,,,,393431,,393431001,Is the train traveling fast?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A4B0C390>,test
847,,,,393431,,393431002,Is the train moving?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40BA1107D0>,test
848,,,,393431,,393431003,Is this an advertisement?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A4FBBAD0>,test
849,,,,393431,,393431004,What numbers are on the train?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B9B60E50>,test
850,,,,393431,,393431005,What vehicle is pictured?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B9B603D0>,test
851,,,,393431,,393431006,Should you fertilize these plants?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B9B608D0>,test
852,,,,393431,,393431007,What colors are the train?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B9B60B50>,test
853,,,,458788,,458788000,What can you see in the TV?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F408C1FB3D0>,test
854,,,,458788,,458788001,Where is the TV?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9CC6790>,test
855,,,,458788,,458788002,How many people are in the picture?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9CC6DD0>,test
856,,,,458788,,458788003,Where are they going?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A44E4E90>,test
857,,,,219,,219000,What color shirt?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B94CC410>,test
858,,,,219,,219001,What is the person holding?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B94CC910>,test
859,,,,219,,219002,What sport is shown?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4ECFCD0>,test
860,,,,524509,,524509000,What kind of horse is this?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A4ECF490>,test
861,,,,524509,,524509001,Are people looking at it?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40BAD9A5D0>,test
862,,,,524509,,524509002,What animal is this?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A453D5D0>,test
863,,,,262370,,262370000,What are they celebrating?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4362190>,test
864,,,,262370,,262370001,How many children are in the photo?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9B60390>,test
865,,,,262370,,262370002,Is there a person here?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9B60D90>,test
866,,,,262370,,262370003,How many bowls are stacked?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409E21CF90>,test
867,,,,262370,,262370004,Are the items for sale?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409E21C590>,test
868,,,,393443,,393443000,Is this a double sink?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A53CB150>,test
869,,,,393443,,393443001,Is this a home or a business?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B9EEDDD0>,test
870,,,,393443,,393443002,Is the kitchen clean?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A4ECF150>,test
871,,,,262372,,262372000,What does the green sign say?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40BAEDDB10>,test
872,,,,262372,,262372001,What does the store in the front right sell?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9B63710>,test
873,,,,262372,,262372002,Are right turns permitted?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409F995510>,test
874,,,,262372,,262372003,Is this America?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9CE21D0>,test
875,,,,262372,,262372004,Where was the pic taken?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9CE26D0>,test
876,,,,262372,,262372005,Is this in America?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9CE2E50>,test
877,,,,262372,,262372006,What color is the bus?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4971A90>,test
878,,,,262372,,262372007,What restaurant sign is visible in the background?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A49711D0>,test
879,,,,262372,,262372008,What type of business is to the left?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F408EA0C2D0>,test
880,,,,262372,,262372009,Is there a lot of cars on the street?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F408EA0CB90>,test
881,,,,262372,,262372010,What country is this?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A456B990>,test
882,,,,262372,,262372011,Is the car moving?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4D6F290>,test
883,,,,262372,,262372012,What does the blue sign on the left mean?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4E2FF90>,test
884,,,,262372,,262372013,Are there people on the sidewalk?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4E2F5D0>,test
885,,,,262372,,262372014,What country is this in?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4E2F610>,test
886,,,,262372,,262372015,What color is the second car?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A49D3790>,test
887,,,,229,,229000,How many spots are visible?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40A49D3850>,test
888,,,,229,,229001,How many giraffes are shown?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40B97DF610>,test
889,,,,229,,229002,What kind of animal is shown?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40B8B5B6D0>,test
890,,,,229,,229003,Are there many animals in this picture?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40B81459D0>,test
891,,,,262374,,262374000,What color are the pants?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F409FD12550>,test
892,,,,262374,,262374001,What is the individual riding on?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40B9868050>,test
893,,,,262374,,262374002,What is the sidewalk made from?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40A4A5FED0>,test
894,,,,262374,,262374003,What is he doing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40A4258590>,test
895,,,,262374,,262374004,Is the person in a park?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40A55CA550>,test
896,,,,87420,,87420000,Is this a stadium?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x457 at 0x7F409C93AC50>,test
897,,,,87420,,87420001,How many people are wearing white sunglasses?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x457 at 0x7F40A4DDD550>,test
898,,,,87420,,87420002,What team is on the hats?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x457 at 0x7F40BA2F5290>,test
899,,,,131306,,131306000,How many surfboards are there?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40BA2F5750>,test
900,,,,131306,,131306001,What color is the far left surfboard?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40BB05D0D0>,test
901,,,,131306,,131306002,How many surfers are standing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40A4A25490>,test
902,,,,393451,,393451000,What is the train on?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409FF2C550>,test
903,,,,393451,,393451001,Why is there gravel between the tracks?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F408C2EE250>,test
904,,,,393451,,393451002,Is this picture taken in USA?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F408C2EEE10>,test
905,,,,393452,,393452000,Did the man hit the ball?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40B9E3EA90>,test
906,,,,393452,,393452001,Is batter right-handed?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F409FBC2890>,test
907,,,,393452,,393452002,Why is there white lines on the field?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F409F8DC9D0>,test
908,,,,393452,,393452003,What is the batter's number?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F409FDE5A90>,test
909,,,,393452,,393452004,What color is the bat?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F408D96AD10>,test
910,,,,393452,,393452005,What is the player holding in hands?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F408D96AC10>,test
911,,,,393452,,393452006,Is he about to hit the ball?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40A43F9310>,test
912,,,,524526,,524526000,Is it daytime?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x429 at 0x7F40B8782250>,test
913,,,,524526,,524526001,What is the person doing in water?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x429 at 0x7F409DD786D0>,test
914,,,,524526,,524526002,Is there clouds?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x429 at 0x7F40B87BDE50>,test
915,,,,524526,,524526003,Was this picture taken at the beach or in the woods?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x429 at 0x7F40A55D32D0>,test
916,,,,524526,,524526004,Are there more than one thing in the sky?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x429 at 0x7F40B87BD590>,test
917,,,,524526,,524526005,Is this a familiar sight?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x429 at 0x7F40B9CDCF90>,test
918,,,,524526,,524526006,What is in the sky?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x429 at 0x7F40A453BDD0>,test
919,,,,484460,,484460000,What is standing on the laptop?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=498x458 at 0x7F40B87B2D50>,test
920,,,,484460,,484460001,Is the cat comfortable?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=498x458 at 0x7F40A4FCCE90>,test
921,,,,484460,,484460002,Is there a glare on the computer?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=498x458 at 0x7F40B9FC6550>,test
922,,,,484460,,484460003,What company made this laptop?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=498x458 at 0x7F40B9FC6450>,test
923,,,,393457,,393457000,Is one of the flowers red?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x449 at 0x7F409FD2A210>,test
924,,,,393457,,393457001,What are the flowers in?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x449 at 0x7F409FD2A5D0>,test
925,,,,393457,,393457002,Why is there a cork in the bottle on the left?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x449 at 0x7F409FD2A950>,test
926,,,,279886,,279886000,Is there enough paint to paint a room?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40BAAAABD0>,test
927,,,,279886,,279886001,What is stacked up?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40BAAAAED0>,test
928,,,,279886,,279886002,Are there a lot of sweet treats?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40BA0CBC50>,test
